Year,Vi,Multi-adult,Multi-adult with children,"Multi-adult, 65+",Single,Single with children,"Single, 65+",min,max,Income_band
2018,52000,38418.6824320436,64428.2050955871,13344.0076527332,6371.870551271,2501.01646102386,1898.40128599046,"$52,000","$54,000","$52,000-$54,000"
2018,54000,48226.0987174129,64087.1471874896,10373.1874937079,4649.93747261628,1469.43366078308,1513.48841491071,"$54,000","$56,000","$54,000-$56,000"
2018,56000,38572.3707307002,50860.0772539286,12141.722106325,4317.53896716886,891.00070789372,1431.03961133305,"$56,000","$58,000","$56,000-$58,000"
2018,58000,35580.1690803928,46241.2842535856,9876.17746611702,4274.01420866718,891.00070789372,850.395429772063,"$58,000","$60,000","$58,000-$60,000"
2018,60000,36974.6330244025,43588.6972907642,8615.79705349507,3904.76875962663,871.58751608443,840.410071913095,"$60,000","$62,000","$60,000-$62,000"
2018,62000,35010.3169155025,43474.8651824922,9034.20108508994,3292.51073215684,867.443839065032,743.856041096646,"$62,000","$64,000","$62,000-$64,000"
2018,64000,34385.2097338943,30530.7847852397,10104.7526601662,4017.8058345278,645.472844226781,743.856041096675,"$64,000","$66,000","$64,000-$66,000"
2018,66000,41265.0322778393,31998.129207473,7243.75149259495,2873.4583920959,300.706769933342,663.165995831048,"$66,000","$68,000","$66,000-$68,000"
2018,68000,32820.3283948319,25930.8178337058,5907.71402943402,3087.93372250529,300.706769933371,642.345422964107,"$68,000","$70,000","$68,000-$70,000"
2018,70000,30151.7708927953,24800.1435809571,6751.22424223356,2534.98506002987,300.706769933371,635.148878902546,"$70,000","$72,000","$70,000-$72,000"
2018,72000,24733.4255354701,19446.2640092552,6505.02314004477,2093.08528013836,300.706769933342,588.143800024089,"$72,000","$74,000","$72,000-$74,000"
2018,74000,27356.6444778837,17480.5878734444,4714.42822052154,1910.29859880026,300.706769933371,588.143800024089,"$74,000","$76,000","$74,000-$76,000"
2018,76000,23256.7232621455,16725.7776293501,5281.60591148434,2056.27083945699,300.706769933371,528.55639542485,"$76,000","$78,000","$76,000-$78,000"
2018,78000,23584.5135327061,14152.1197624896,6305.25952738896,1908.89128412897,246.767531356076,323.688609104807,"$78,000","$80,000","$78,000-$80,000"
2018,80000,17492.0211819403,13162.3922357832,5093.84356785275,1525.25809483888,156.816005913337,323.688609104836,"$80,000","$82,000","$80,000-$82,000"
2018,82000,20510.3497934294,13149.4159727474,5297.50627813093,1076.18912808533,156.816005913308,323.688609104807,"$82,000","$84,000","$82,000-$84,000"
2018,84000,17101.4120382296,11838.6024650238,5232.20754840376,920.904039540852,156.816005913337,323.688609104836,"$84,000","$86,000","$84,000-$86,000"
2018,86000,15660.2881888859,9092.67232110538,4233.4958810698,879.245700083557,156.816005913337,323.688609104807,"$86,000","$88,000","$86,000-$88,000"
2018,88000,13339.5087184242,9092.67232110491,3614.62660609826,766.804478546255,156.816005913337,212.250202409894,"$88,000","$90,000","$88,000-$90,000"
2018,90000,12332.0309915177,10062.868760488,3480.49455980689,717.639451547089,156.816005913337,205.447348129324,"$90,000","$92,000","$90,000-$92,000"
2018,92000,12444.2716883966,10215.5892985696,2400.9905270387,722.943660512974,156.816005913337,205.447348129324,"$92,000","$94,000","$92,000-$94,000"
2018,94000,12261.9708166525,7549.29405028559,2342.46521722083,757.880430938472,156.816005913337,205.447348129354,"$94,000","$96,000","$94,000-$96,000"
2018,96000,12360.1904597562,6266.60472462326,2353.44429092843,757.880430938472,156.816005913337,205.447348129324,"$96,000","$98,000","$96,000-$98,000"
2018,98000,9844.79182392708,6266.60472462326,2408.93228247867,667.181066460471,156.816005913337,205.447348129324,"$98,000","$100,000","$98,000-$100,000"
2018,1e+05,10155.2345604689,6296.14891050756,2408.93228247878,629.04382338922,156.816005913308,205.447348129354,"$100,000","$102,000","$100,000-$102,000"
2018,102000,8473.36008852115,6542.55188256782,2452.60237558745,629.043823389191,156.816005913337,205.447348129324,"$102,000","$104,000","$102,000-$104,000"
2018,104000,7254.03606194304,6542.55188256828,2504.1597088537,519.143931893632,156.816005913337,201.067074842344,"$104,000","$106,000","$104,000-$106,000"
2018,106000,7922.23810626054,6542.55188256782,2504.15970885381,487.949917669059,84.6874175506237,198.372873764718,"$106,000","$108,000","$106,000-$108,000"
2018,108000,7268.0114867019,3889.01912849024,1754.54225418891,487.949917669059,78.3815415258869,198.372873764689,"$108,000","$110,000","$108,000-$110,000"
2018,110000,4211.74109119293,2693.71711204527,1627.33164396184,486.401063764817,78.3815415258578,198.372873764718,"$110,000","$112,000","$110,000-$112,000"
2018,112000,4211.74109119293,2693.7171120448,1627.33164396172,295.169724717271,78.3815415258869,198.372873764718,"$112,000","$114,000","$112,000-$114,000"
2018,114000,4312.1388235006,2693.71711204527,1627.33164396172,295.169724717242,78.3815415258869,198.372873764718,"$114,000","$116,000","$114,000-$116,000"
2018,116000,4904.41416459391,2693.71711204527,1334.65405191539,295.169724717271,78.3815415258578,198.372873764718,"$116,000","$118,000","$116,000-$118,000"
2018,118000,4904.41416459391,2693.71711204527,1282.3397177133,295.169724717242,78.3815415258869,198.372873764718,"$118,000","$120,000","$118,000-$120,000"
